"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","layover","pattern_id","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"699052","19:43:00","19:43:00","09949","15","101 EmX EUGENE STATION","False","25557","","","","1"
"699052","19:45:00","19:45:00","09948","17","101 EmX EUGENE STATION","False","25557","","","","1"
"699052","19:46:00","19:46:00","09946","19","101 EmX EUGENE STATION","False","25557","","","","1"
"699052","19:48:00","19:48:00","09944","21","101 EmX EUGENE STATION","False","25557","","","","1"
"699052","19:49:00","19:49:00","09942","23","101 EmX EUGENE STATION","False","25557","","","","1"
"699052","19:51:00","19:51:00","09940","25","101 EmX EUGENE STATION","False","25557","","","","1"
"699052","20:36:00","20:36:00","09927","74","101 EmX EUGENE STATION","True","25557","","","","1"
"699053","20:45:00","20:45:00","09912","13","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","20:48:00","20:48:00","ss_arr_a","15","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","20:54:00","20:54:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","20:55:00","20:55:00","09967","18","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","20:56:00","20:56:00","09908","20","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","20:57:00","20:57:00","09906","22","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","20:59:00","20:59:00","09966","24","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","21:00:00","21:00:00","09965","26","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","21:02:00","21:02:00","09964","28","101 EmX EUGENE STATION","False","25555","","","","1"
"699053","21:04:00","21:04:00","09963","30","101 EmX EUGENE STATION","False","25555","","","","1"
"699054","07:09:00","07:09:00","ss_arr_a","15","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:10:00","07:10:00","02507","16","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:11:00","07:11:00","09967","18","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:12:00","07:12:00","09908","20","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:13:00","07:13:00","09906","22","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:15:00","07:15:00","09966","24","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:16:00","07:16:00","09965","26","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:18:00","07:18:00","09964","28","101 EmX EUGENE STATION","False","25551","","","","1"
"699054","07:19:00","07:19:00","09963","30","101 EmX EUGENE STATION","False","25551","","","","1"
"699055","08:06:00","08:06:00","02601","1","101 EmX EUGENE STATION","True","25557","","","","1"
"699055","08:07:00","08:07:00","09961","3","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:08:00","08:08:00","09959","5","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:09:00","08:09:00","09957","7","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:10:00","08:10:00","09955","9","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:11:00","08:11:00","09953","11","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:12:00","08:12:00","09951","13","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:13:00","08:13:00","09949","15","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:14:00","08:14:00","09948","17","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:15:00","08:15:00","09946","19","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:16:00","08:16:00","09944","21","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:17:00","08:17:00","09942","23","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","08:19:00","08:19:00","09940","25","101 EmX EUGENE STATION","False","25557","","","","1"
"699055","09:07:00","09:07:00","09927","74","101 EmX EUGENE STATION","True","25557","","","","1"
"699056","09:16:00","09:16:00","09912","13","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:21:00","09:21:00","ss_arr_a","15","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:25:00","09:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:26:00","09:26:00","09967","18","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:27:00","09:27:00","09908","20","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:28:00","09:28:00","09906","22","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:30:00","09:30:00","09966","24","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:31:00","09:31:00","09965","26","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:33:00","09:33:00","09964","28","101 EmX EUGENE STATION","False","25555","","","","1"
"699056","09:35:00","09:35:00","09963","30","101 EmX EUGENE STATION","False","25555","","","","1"
"699057","10:21:00","10:21:00","02601","1","101 EmX EUGENE STATION","True","25558","","","","1"
"699057","10:22:00","10:22:00","09961","3","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:23:00","10:23:00","09959","5","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:24:00","10:24:00","09957","7","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:25:00","10:25:00","09955","9","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:26:00","10:26:00","09953","11","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:27:00","10:27:00","09951","13","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:29:00","10:29:00","09949","15","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:31:00","10:31:00","09948","17","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:32:00","10:32:00","09946","19","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:34:00","10:34:00","09944","21","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:35:00","10:35:00","09942","23","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","10:37:00","10:37:00","09940","25","101 EmX EUGENE STATION","False","25558","","","","1"
"699057","11:13:00","11:13:00","09928","62","101 EmX EUGENE STATION","True","25558","","","","1"
"699058","11:36:00","11:36:00","ss_arr_a","27","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:40:00","11:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:41:00","11:41:00","09967","30","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:42:00","11:42:00","09908","32","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:43:00","11:43:00","09906","34","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:45:00","11:45:00","09966","36","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:46:00","11:46:00","09965","38","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:48:00","11:48:00","09964","40","101 EmX EUGENE STATION","False","25556","","","","1"
"699058","11:49:00","11:49:00","09963","42","101 EmX EUGENE STATION","False","25556","","","","1"
"699059","12:36:00","12:36:00","02601","1","101 EmX EUGENE STATION","True","25557","","","","1"
"699059","12:37:00","12:37:00","09961","3","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:38:00","12:38:00","09959","5","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:39:00","12:39:00","09957","7","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:40:00","12:40:00","09955","9","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:41:00","12:41:00","09953","11","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:42:00","12:42:00","09951","13","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:44:00","12:44:00","09949","15","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:46:00","12:46:00","09948","17","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:47:00","12:47:00","09946","19","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:49:00","12:49:00","09944","21","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:50:00","12:50:00","09942","23","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","12:52:00","12:52:00","09940","25","101 EmX EUGENE STATION","False","25557","","","","1"
"699059","13:38:00","13:38:00","09927","74","101 EmX EUGENE STATION","True","25557","","","","1"
"699060","13:47:00","13:47:00","09912","13","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","13:52:00","13:52:00","ss_arr_a","15","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","13:56:00","13:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","13:57:00","13:57:00","09967","18","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","13:58:00","13:58:00","09908","20","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","13:59:00","13:59:00","09906","22","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","14:01:00","14:01:00","09966","24","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","14:02:00","14:02:00","09965","26","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","14:04:00","14:04:00","09964","28","101 EmX EUGENE STATION","False","25555","","","","1"
"699060","14:06:00","14:06:00","09963","30","101 EmX EUGENE STATION","False","25555","","","","1"
"699061","14:51:00","14:51:00","02601","1","101 EmX EUGENE STATION","True","25558","","","","1"
"699061","14:52:00","14:52:00","09961","3","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","14:53:00","14:53:00","09959","5","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","14:54:00","14:54:00","09957","7","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","14:55:00","14:55:00","09955","9","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","14:56:00","14:56:00","09953","11","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","14:57:00","14:57:00","09951","13","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","14:59:00","14:59:00","09949","15","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","15:01:00","15:01:00","09948","17","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","15:02:00","15:02:00","09946","19","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","15:04:00","15:04:00","09944","21","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","15:05:00","15:05:00","09942","23","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","15:07:00","15:07:00","09940","25","101 EmX EUGENE STATION","False","25558","","","","1"
"699061","15:44:00","15:44:00","09928","62","101 EmX EUGENE STATION","True","25558","","","","1"
"699062","16:07:00","16:07:00","ss_arr_a","27","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:11:00","16:11:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:12:00","16:12:00","09967","30","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:13:00","16:13:00","09908","32","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:14:00","16:14:00","09906","34","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:16:00","16:16:00","09966","36","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:17:00","16:17:00","09965","38","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:19:00","16:19:00","09964","40","101 EmX EUGENE STATION","False","25556","","","","1"
"699062","16:20:00","16:20:00","09963","42","101 EmX EUGENE STATION","False","25556","","","","1"
"699063","17:06:00","17:06:00","02601","1","101 EmX EUGENE STATION","True","25557","","","","1"
"699063","17:07:00","17:07:00","09961","3","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:08:00","17:08:00","09959","5","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:09:00","17:09:00","09957","7","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:10:00","17:10:00","09955","9","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:11:00","17:11:00","09953","11","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:12:00","17:12:00","09951","13","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:14:00","17:14:00","09949","15","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:16:00","17:16:00","09948","17","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:17:00","17:17:00","09946","19","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:19:00","17:19:00","09944","21","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:20:00","17:20:00","09942","23","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","17:22:00","17:22:00","09940","25","101 EmX EUGENE STATION","False","25557","","","","1"
"699063","18:08:00","18:08:00","09927","74","101 EmX EUGENE STATION","True","25557","","","","1"
"699064","18:17:00","18:17:00","09912","13","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:22:00","18:22:00","ss_arr_a","15","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:26:00","18:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:27:00","18:27:00","09967","18","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:28:00","18:28:00","09908","20","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:29:00","18:29:00","09906","22","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:31:00","18:31:00","09966","24","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:32:00","18:32:00","09965","26","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:34:00","18:34:00","09964","28","101 EmX EUGENE STATION","False","25555","","","","1"
"699064","18:36:00","18:36:00","09963","30","101 EmX EUGENE STATION","False","25555","","","","1"
"699065","19:21:00","19:21:00","02601","1","101 EmX EUGENE STATION","True","25558","","","","1"
"699065","19:22:00","19:22:00","09961","3","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:23:00","19:23:00","09959","5","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:24:00","19:24:00","09957","7","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:25:00","19:25:00","09955","9","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:26:00","19:26:00","09953","11","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:27:00","19:27:00","09951","13","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:28:00","19:28:00","09949","15","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:30:00","19:30:00","09948","17","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:31:00","19:31:00","09946","19","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:33:00","19:33:00","09944","21","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:34:00","19:34:00","09942","23","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","19:36:00","19:36:00","09940","25","101 EmX EUGENE STATION","False","25558","","","","1"
"699065","20:12:00","20:12:00","09928","62","101 EmX EUGENE STATION","True","25558","","","","1"
"699066","20:34:00","20:34:00","ss_arr_a","27","101 EmX EUGENE STATION","False","25556","","","","1"
"699066","20:39:00","20:39:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"699066","20:40:00","20:40:00","09967","30","101 EmX EUGENE STATION","False","25556","","","","1"
"699066","20:41:00","20:41:00","09908","32","101 EmX EUGENE STATION","False","25556","","","","1"
"699066","20:42:00","20:42:00","09906","34","101 EmX EUGENE STATION","False","25556","","","","1"
"699066","20:44:00","20:44:00","09966","36","101 EmX EUGENE STATION","False","25556","","","","1"
"699066","20:45:00","20:45:00","09965","38","101 EmX EUGENE STATION","False","25556","","","","1"
